Julian_Date,Date,Year,Real,source
148,27-May,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
149,28-May,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
150,29-May,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
151,30-May,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
152,31-May,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
153,1-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
154,2-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
155,3-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
156,4-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
157,5-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
158,6-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
159,7-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
160,8-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
161,9-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
162,10-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
163,11-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
164,12-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
165,13-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
166,14-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
167,15-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
168,16-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
169,17-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
170,18-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
171,19-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
172,20-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
173,21-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
174,22-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
175,23-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
176,24-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
177,25-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
178,26-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
179,27-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
180,28-Jun,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
181,29-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
182,30-Jun,4,167,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
184,2-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
185,3-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
186,4-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
187,5-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
188,6-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
189,7-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
190,8-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
191,9-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
192,10-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
193,11-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
194,12-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
195,13-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
196,14-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
197,15-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
198,16-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
199,17-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
200,18-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
201,19-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
202,20-Jul,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
203,21-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
204,22-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
205,23-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
206,24-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
207,25-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
208,26-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
209,27-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
210,28-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
211,29-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
212,30-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
213,31-Jul,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
214,1-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
215,2-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
216,3-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
217,4-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
218,5-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
219,6-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
220,7-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
221,8-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
222,9-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
223,10-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
224,11-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
225,12-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
226,13-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
227,14-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
228,15-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
229,16-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
230,17-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
231,18-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
232,19-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
233,20-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
234,21-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
235,22-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
236,23-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
237,24-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
238,25-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
239,26-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
240,27-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
241,28-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
242,29-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
243,30-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
244,31-Aug,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
245,1-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
246,2-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
247,3-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
248,4-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
249,5-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
250,6-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
251,7-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
252,8-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
253,9-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
254,10-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
255,11-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
256,12-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
257,13-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
258,14-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
259,15-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
260,16-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
261,17-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
262,18-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
263,19-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
264,20-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
265,21-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
266,22-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
267,23-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
268,24-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
269,25-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
270,26-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
271,27-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
272,28-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
273,29-Sep,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
274,30-Sep,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
275,1-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
276,2-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
277,3-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
278,4-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
279,5-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
280,6-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
281,7-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
282,8-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
283,9-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
284,10-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
285,11-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
286,12-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
287,13-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
288,14-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
289,15-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
290,16-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
291,17-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
292,18-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
293,19-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
294,20-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
295,21-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
296,22-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
297,23-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
298,24-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
299,25-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
300,26-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
301,27-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
302,28-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
303,29-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
304,30-Oct,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
305,31-Oct,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
306,1-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
307,2-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
308,3-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
309,4-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
310,5-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
311,6-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
312,7-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
313,8-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
314,9-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
315,10-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
316,11-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
317,12-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
318,13-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
319,14-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
320,15-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
321,16-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
322,17-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
323,18-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
324,19-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
325,20-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
326,21-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
327,22-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
328,23-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
329,24-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
330,25-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
331,26-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
332,27-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
333,28-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
334,29-Nov,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
335,30-Nov,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
336,1-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
337,2-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
338,3-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
339,4-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
340,5-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
341,6-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
342,7-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
343,8-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
344,9-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
345,10-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
346,11-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
347,12-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
348,13-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
349,14-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
350,15-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
351,16-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
352,17-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
353,18-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
354,19-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
355,20-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
356,21-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
357,22-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
358,23-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
359,24-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
360,25-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
361,26-Dec,4,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
362,27-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
363,28-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
364,29-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
365,30-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
366,31-Dec,4,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
1,1-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
2,2-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
3,3-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
4,4-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
5,5-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
6,6-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
7,7-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
8,8-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
9,9-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
10,10-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
11,11-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
12,12-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
13,13-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
14,14-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
15,15-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
16,16-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
17,17-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
18,18-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
19,19-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
20,20-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
21,21-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
22,22-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
23,23-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
24,24-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
25,25-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
26,26-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
27,27-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
28,28-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
29,29-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
30,30-Jan,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
31,31-Jan,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
32,1-Feb,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
33,2-Feb,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
34,3-Feb,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
35,4-Feb,5,0,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
36,5-Feb,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
37,6-Feb,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
38,7-Feb,5,,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
39,8-Feb,5,1,"Columbia Basin Research, University of Washington. (2023). SacPAS Cohort Juvenile Monitoring. "
